,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 16:05:00,-8.044444444444444,-2.5555555555555554,-15.4,7.222222222222222,-2.2888888888888888,-14.8,4.2444444444444445,-0.9777777777777777,5.155555555555556,7.155555555555556,9.8,-1.7333333333333334
2020-09-23 16:06:00,-8.244444444444444,-2.6222222222222222,-15.355555555555556,7.222222222222222,-2.3777777777777778,-14.911111111111111,4.2444444444444445,-1.1333333333333333,5.2,7.2,9.8,-1.6444444444444444
2020-09-23 16:07:00,-8.466666666666667,-2.6444444444444444,-15.311111111111112,7.177777777777778,-2.422222222222222,-15.0,4.2444444444444445,-1.2666666666666666,5.2444444444444445,7.266666666666667,9.755555555555556,-1.6
2020-09-23 16:08:00,-8.688888888888888,-2.688888888888889,-15.266666666666667,7.155555555555556,-2.4444444444444446,-15.11111111111111,4.2,-1.4,5.288888888888889,7.311111111111111,9.688888888888888,-1.5555555555555556
2020-09-23 16:09:00,-8.88888888888889,-2.688888888888889,-15.222222222222221,7.155555555555556,-2.466666666666667,-15.222222222222221,4.133333333333334,-1.5333333333333334,5.355555555555555,7.355555555555555,9.666666666666666,-1.511111111111111
2020-09-23 16:10:00,-9.066666666666666,-2.6666666666666665,-15.155555555555555,7.133333333333334,-2.511111111111111,-15.333333333333334,4.088888888888889,-1.6666666666666667,5.4222222222222225,7.377777777777778,9.6,-1.4666666666666666
2020-09-23 16:11:00,-9.244444444444444,-2.6666666666666665,-15.088888888888889,7.111111111111111,-2.5555555555555554,-15.444444444444445,4.0,-1.8,5.466666666666667,7.444444444444445,9.533333333333333,-1.4222222222222223
2020-09-23 16:12:00,-9.422222222222222,-2.6666666666666665,-15.066666666666666,7.088888888888889,-2.577777777777778,-15.577777777777778,3.888888888888889,-1.8888888888888888,5.511111111111111,7.533333333333333,9.422222222222222,-1.4
2020-09-23 16:13:00,-9.622222222222222,-2.6444444444444444,-15.066666666666666,7.066666666666666,-2.6444444444444444,-15.688888888888888,3.8,-1.9555555555555555,5.5777777777777775,7.644444444444445,9.28888888888889,-1.4
2020-09-23 16:14:00,-9.8,-2.6444444444444444,-15.066666666666666,7.022222222222222,-2.7111111111111112,-15.8,3.6666666666666665,-2.022222222222222,5.666666666666667,7.777777777777778,9.11111111111111,-1.3555555555555556
2020-09-23 16:15:00,-9.977777777777778,-2.6222222222222222,-15.044444444444444,7.0,-2.7333333333333334,-15.911111111111111,3.533333333333333,-2.088888888888889,5.777777777777778,7.955555555555556,8.933333333333334,-1.3333333333333333
2020-09-23 16:16:00,-10.133333333333333,-2.577777777777778,-15.0,6.977777777777778,-2.7555555555555555,-16.022222222222222,3.422222222222222,-2.1555555555555554,5.911111111111111,8.155555555555555,8.755555555555556,-1.3111111111111111
2020-09-23 16:17:00,-10.28888888888889,-2.511111111111111,-14.933333333333334,6.955555555555556,-2.7333333333333334,-16.11111111111111,3.311111111111111,-2.2444444444444445,6.066666666666666,8.355555555555556,8.622222222222222,-1.3333333333333333
2020-09-23 16:18:00,-10.444444444444445,-2.466666666666667,-14.88888888888889,6.933333333333334,-2.7555555555555555,-16.22222222222222,3.2222222222222223,-2.311111111111111,6.266666666666667,8.555555555555555,8.488888888888889,-1.3111111111111111
2020-09-23 16:19:00,-10.6,-2.422222222222222,-14.88888888888889,6.933333333333334,-2.8,-16.31111111111111,3.111111111111111,-2.3333333333333335,6.4222222222222225,8.733333333333333,8.4,-1.288888888888889
2020-09-23 16:20:00,-10.755555555555556,-2.3777777777777778,-14.866666666666667,6.933333333333334,-2.888888888888889,-16.444444444444443,3.022222222222222,-2.3333333333333335,6.5777777777777775,8.911111111111111,8.333333333333334,-1.288888888888889
2020-09-23 16:21:00,-10.88888888888889,-2.3333333333333335,-14.88888888888889,6.955555555555556,-2.9555555555555557,-16.57777777777778,2.9555555555555557,-2.3333333333333335,6.711111111111111,9.066666666666666,8.266666666666667,-1.2666666666666666
2020-09-23 16:22:00,-10.977777777777778,-2.2888888888888888,-14.866666666666667,6.955555555555556,-3.022222222222222,-16.733333333333334,2.888888888888889,-2.3333333333333335,6.822222222222222,9.222222222222221,8.2,-1.2222222222222223
2020-09-23 16:23:00,-11.088888888888889,-2.2444444444444445,-14.866666666666667,6.933333333333334,-3.088888888888889,-16.88888888888889,2.8666666666666667,-2.3555555555555556,6.955555555555556,9.4,8.133333333333333,-1.1777777777777778
2020-09-23 16:24:00,-11.155555555555555,-2.2222222222222223,-14.844444444444445,6.866666666666666,-3.2,-17.0,2.8444444444444446,-2.3777777777777778,7.111111111111111,9.555555555555555,8.11111111111111,-1.1555555555555554
2020-09-23 16:25:00,-11.222222222222221,-2.2222222222222223,-14.822222222222223,6.8,-3.311111111111111,-17.066666666666666,2.8,-2.4,7.288888888888889,9.666666666666666,8.11111111111111,-1.1555555555555554
2020-09-23 16:26:00,-11.333333333333334,-2.2222222222222223,-14.8,6.733333333333333,-3.3777777777777778,-17.155555555555555,2.7333333333333334,-2.422222222222222,7.466666666666667,9.777777777777779,8.066666666666666,-1.1555555555555554
2020-09-23 16:27:00,-11.444444444444445,-2.2222222222222223,-14.755555555555556,6.666666666666667,-3.466666666666667,-17.266666666666666,2.688888888888889,-2.466666666666667,7.6,9.88888888888889,8.0,-1.1777777777777778
2020-09-23 16:28:00,-11.577777777777778,-2.2444444444444445,-14.71111111111111,6.5777777777777775,-3.5555555555555554,-17.355555555555554,2.6444444444444444,-2.533333333333333,7.688888888888889,10.0,7.955555555555556,-1.2
2020-09-23 16:29:00,-11.688888888888888,-2.2444444444444445,-14.71111111111111,6.511111111111111,-3.6666666666666665,-17.466666666666665,2.6,-2.6222222222222222,7.777777777777778,10.088888888888889,7.911111111111111,-1.1777777777777778
2020-09-23 16:30:00,-11.777777777777779,-2.2444444444444445,-14.733333333333333,6.466666666666667,-3.7555555555555555,-17.6,2.5555555555555554,-2.688888888888889,7.844444444444444,10.177777777777777,7.866666666666666,-1.1333333333333333
2020-09-23 16:31:00,-11.88888888888889,-2.2666666666666666,-14.733333333333333,6.4,-3.8444444444444446,-17.755555555555556,2.488888888888889,-2.7333333333333334,7.933333333333334,10.244444444444444,7.866666666666666,-1.0666666666666667
2020-09-23 16:32:00,-12.022222222222222,-2.2888888888888888,-14.733333333333333,6.311111111111111,-3.911111111111111,-17.91111111111111,2.4,-2.7777777777777777,7.977777777777778,10.333333333333334,7.822222222222222,-1.0222222222222221
2020-09-23 16:33:00,-12.133333333333333,-2.2888888888888888,-14.755555555555556,6.2,-3.977777777777778,-18.08888888888889,2.2888888888888888,-2.8666666666666667,8.0,10.422222222222222,7.7555555555555555,-0.9777777777777777
2020-09-23 16:34:00,-12.244444444444444,-2.311111111111111,-14.777777777777779,6.044444444444444,-4.044444444444444,-18.266666666666666,2.2,-2.933333333333333,8.066666666666666,10.555555555555555,7.666666666666667,-0.9111111111111111
2020-09-23 16:35:00,-12.333333333333334,-2.3777777777777778,-14.822222222222223,5.911111111111111,-4.088888888888889,-18.444444444444443,2.1333333333333333,-3.0,8.088888888888889,10.71111111111111,7.533333333333333,-0.8222222222222222
2020-09-23 16:36:00,-12.4,-2.4444444444444446,-14.911111111111111,5.822222222222222,-4.133333333333334,-18.6,2.066666666666667,-3.022222222222222,8.11111111111111,10.911111111111111,7.4,-0.7333333333333333
2020-09-23 16:37:00,-12.488888888888889,-2.533333333333333,-14.955555555555556,5.7555555555555555,-4.133333333333334,-18.8,1.9777777777777779,-3.066666666666667,8.11111111111111,11.133333333333333,7.266666666666667,-0.6888888888888889
2020-09-23 16:38:00,-12.533333333333333,-2.6222222222222222,-14.955555555555556,5.711111111111111,-4.155555555555556,-19.044444444444444,1.8888888888888888,-3.111111111111111,8.133333333333333,11.333333333333334,7.177777777777778,-0.6666666666666666
2020-09-23 16:39:00,-12.577777777777778,-2.6666666666666665,-14.977777777777778,5.688888888888889,-4.133333333333334,-19.31111111111111,1.8,-3.1777777777777776,8.177777777777777,11.511111111111111,7.066666666666666,-0.6444444444444445
2020-09-23 16:40:00,-12.6,-2.688888888888889,-14.955555555555556,5.688888888888889,-4.111111111111111,-19.555555555555557,1.7333333333333334,-3.2444444444444445,8.244444444444444,11.688888888888888,6.933333333333334,-0.6444444444444445
2020-09-23 16:41:00,-12.622222222222222,-2.7111111111111112,-14.933333333333334,5.644444444444445,-4.088888888888889,-19.822222222222223,1.6666666666666667,-3.2888888888888888,8.311111111111112,11.866666666666667,6.844444444444444,-0.6666666666666666
2020-09-23 16:42:00,-12.6,-2.688888888888889,-14.911111111111111,5.6,-4.066666666666666,-20.11111111111111,1.5555555555555556,-3.3555555555555556,8.355555555555556,12.022222222222222,6.7555555555555555,-0.6444444444444445
2020-09-23 16:43:00,-12.577777777777778,-2.6444444444444444,-14.844444444444445,5.555555555555555,-4.044444444444444,-20.377777777777776,1.4666666666666666,-3.4,8.4,12.177777777777777,6.644444444444445,-0.6666666666666666
2020-09-23 16:44:00,-12.511111111111111,-2.5555555555555554,-14.822222222222223,5.533333333333333,-4.0,-20.644444444444446,1.3777777777777778,-3.4444444444444446,8.422222222222222,12.355555555555556,6.5777777777777775,-0.6666666666666666
2020-09-23 16:45:00,-12.444444444444445,-2.422222222222222,-14.844444444444445,5.488888888888889,-3.911111111111111,-20.866666666666667,1.3111111111111111,-3.533333333333333,8.466666666666667,12.533333333333333,6.533333333333333,-0.6666666666666666
2020-09-23 16:46:00,-12.377777777777778,-2.311111111111111,-14.88888888888889,5.488888888888889,-3.8222222222222224,-21.044444444444444,1.288888888888889,-3.6444444444444444,8.488888888888889,12.733333333333333,6.488888888888889,-0.6888888888888889
2020-09-23 16:47:00,-12.311111111111112,-2.1555555555555554,-14.955555555555556,5.444444444444445,-3.7555555555555555,-21.2,1.2666666666666666,-3.7555555555555555,8.488888888888889,12.977777777777778,6.444444444444445,-0.6888888888888889
2020-09-23 16:48:00,-12.28888888888889,-2.0444444444444443,-15.044444444444444,5.355555555555555,-3.6666666666666665,-21.377777777777776,1.288888888888889,-3.888888888888889,8.466666666666667,13.222222222222221,6.377777777777778,-0.6888888888888889
2020-09-23 16:49:00,-12.244444444444444,-1.9555555555555555,-15.133333333333333,5.288888888888889,-3.533333333333333,-21.555555555555557,1.288888888888889,-4.0,8.466666666666667,13.466666666666667,6.333333333333333,-0.6888888888888889
2020-09-23 16:50:00,-12.222222222222221,-1.8666666666666667,-15.244444444444444,5.266666666666667,-3.422222222222222,-21.733333333333334,1.2666666666666666,-4.088888888888889,8.466666666666667,13.755555555555556,6.2444444444444445,-0.7111111111111111
2020-09-23 16:51:00,-12.155555555555555,-1.7777777777777777,-15.377777777777778,5.266666666666667,-3.2666666666666666,-21.91111111111111,1.2666666666666666,-4.133333333333334,8.511111111111111,14.044444444444444,6.177777777777778,-0.6888888888888889
2020-09-23 16:52:00,-12.088888888888889,-1.6888888888888889,-15.488888888888889,5.311111111111111,-3.1555555555555554,-22.11111111111111,1.2666666666666666,-4.155555555555556,8.577777777777778,14.311111111111112,6.133333333333334,-0.6222222222222222
2020-09-23 16:53:00,-12.044444444444444,-1.6,-15.555555555555555,5.333333333333333,-3.0444444444444443,-22.288888888888888,1.288888888888889,-4.155555555555556,8.644444444444444,14.577777777777778,6.111111111111111,-0.5333333333333333
2020-09-23 16:54:00,-12.044444444444444,-1.5555555555555556,-15.6,5.311111111111111,-2.9555555555555557,-22.466666666666665,1.3555555555555556,-4.155555555555556,8.71111111111111,14.844444444444445,6.088888888888889,-0.4444444444444444
2020-09-23 16:55:00,-12.088888888888889,-1.511111111111111,-15.644444444444444,5.333333333333333,-2.8666666666666667,-22.6,1.4222222222222223,-4.177777777777778,8.755555555555556,15.133333333333333,6.111111111111111,-0.3111111111111111
2020-09-23 16:56:00,-12.11111111111111,-1.488888888888889,-15.688888888888888,5.377777777777778,-2.8,-22.711111111111112,1.5333333333333334,-4.2,8.8,15.4,6.133333333333334,-0.17777777777777778
2020-09-23 16:57:00,-12.11111111111111,-1.4666666666666666,-15.733333333333333,5.4,-2.7555555555555555,-22.822222222222223,1.6666666666666667,-4.266666666666667,8.844444444444445,15.622222222222222,6.155555555555556,-0.06666666666666667
2020-09-23 16:58:00,-12.11111111111111,-1.4222222222222223,-15.755555555555556,5.466666666666667,-2.7111111111111112,-22.91111111111111,1.8,-4.333333333333333,8.88888888888889,15.822222222222223,6.177777777777778,0.022222222222222223
2020-09-23 16:59:00,-12.155555555555555,-1.4,-15.755555555555556,5.555555555555555,-2.6444444444444444,-23.044444444444444,1.9555555555555555,-4.4,8.933333333333334,16.044444444444444,6.222222222222222,0.06666666666666667
2020-09-23 17:00:00,-12.2,-1.3777777777777778,-15.755555555555556,5.644444444444445,-2.577777777777778,-23.2,2.088888888888889,-4.466666666666667,8.933333333333334,16.266666666666666,6.288888888888889,0.15555555555555556
2020-09-23 17:01:00,-12.266666666666667,-1.3555555555555556,-15.777777777777779,5.777777777777778,-2.5555555555555554,-23.333333333333332,2.2222222222222223,-4.511111111111111,8.955555555555556,16.466666666666665,6.377777777777778,0.2222222222222222
2020-09-23 17:02:00,-12.333333333333334,-1.3333333333333333,-15.8,5.911111111111111,-2.5555555555555554,-23.488888888888887,2.3555555555555556,-4.511111111111111,8.977777777777778,16.644444444444446,6.444444444444445,0.3333333333333333
2020-09-23 17:03:00,-12.422222222222222,-1.3111111111111111,-15.8,6.044444444444444,-2.511111111111111,-23.666666666666668,2.488888888888889,-4.511111111111111,8.955555555555556,16.8,6.511111111111111,0.4222222222222222
2020-09-23 17:04:00,-12.511111111111111,-1.3111111111111111,-15.8,6.177777777777778,-2.488888888888889,-23.866666666666667,2.6444444444444444,-4.555555555555555,8.955555555555556,16.955555555555556,6.5777777777777775,0.5333333333333333
2020-09-23 17:05:00,-12.6,-1.3333333333333333,-15.822222222222223,6.355555555555555,-2.466666666666667,-24.022222222222222,2.8,-4.5777777777777775,8.977777777777778,17.08888888888889,6.644444444444445,0.6888888888888889
2020-09-23 17:06:00,-12.71111111111111,-1.3111111111111111,-15.844444444444445,6.511111111111111,-2.422222222222222,-24.155555555555555,2.9555555555555557,-4.622222222222222,8.977777777777778,17.244444444444444,6.7555555555555555,0.8444444444444444
2020-09-23 17:07:00,-12.844444444444445,-1.2444444444444445,-15.866666666666667,6.688888888888889,-2.3777777777777778,-24.266666666666666,3.111111111111111,-4.644444444444445,9.022222222222222,17.4,6.844444444444444,1.0
2020-09-23 17:08:00,-12.955555555555556,-1.1777777777777778,-15.911111111111111,6.866666666666666,-2.3333333333333335,-24.355555555555554,3.2222222222222223,-4.644444444444445,9.088888888888889,17.533333333333335,6.933333333333334,1.1777777777777778
2020-09-23 17:09:00,-13.11111111111111,-1.1111111111111112,-15.955555555555556,7.088888888888889,-2.2444444444444445,-24.488888888888887,3.3555555555555556,-4.622222222222222,9.133333333333333,17.711111111111112,6.977777777777778,1.4
2020-09-23 17:10:00,-13.266666666666667,-1.0444444444444445,-16.0,7.311111111111111,-2.1555555555555554,-24.622222222222224,3.466666666666667,-4.5777777777777775,9.155555555555555,17.91111111111111,6.977777777777778,1.6222222222222222
2020-09-23 17:11:00,-13.377777777777778,-1.0,-16.044444444444444,7.555555555555555,-2.066666666666667,-24.733333333333334,3.6222222222222222,-4.555555555555555,9.177777777777777,18.11111111111111,7.022222222222222,1.8222222222222222
2020-09-23 17:12:00,-13.488888888888889,-0.9777777777777777,-16.08888888888889,7.822222222222222,-1.9777777777777779,-24.844444444444445,3.7777777777777777,-4.511111111111111,9.222222222222221,18.333333333333332,7.111111111111111,2.066666666666667
2020-09-23 17:13:00,-13.622222222222222,-0.9555555555555556,-16.155555555555555,8.11111111111111,-1.9111111111111112,-25.0,3.9555555555555557,-4.466666666666667,9.28888888888889,18.511111111111113,7.177777777777778,2.3333333333333335
2020-09-23 17:14:00,-13.755555555555556,-0.9111111111111111,-16.2,8.377777777777778,-1.8222222222222222,-25.11111111111111,4.133333333333334,-4.444444444444445,9.377777777777778,18.711111111111112,7.266666666666667,2.6
2020-09-23 17:15:00,-13.88888888888889,-0.8666666666666667,-16.244444444444444,8.622222222222222,-1.7333333333333334,-25.2,4.333333333333333,-4.444444444444445,9.444444444444445,18.88888888888889,7.355555555555555,2.8222222222222224
2020-09-23 17:16:00,-14.022222222222222,-0.8,-16.288888888888888,8.844444444444445,-1.6888888888888889,-25.288888888888888,4.5777777777777775,-4.466666666666667,9.488888888888889,19.044444444444444,7.4222222222222225,3.0444444444444443
2020-09-23 17:17:00,-14.155555555555555,-0.7111111111111111,-16.31111111111111,9.066666666666666,-1.6444444444444444,-25.377777777777776,4.822222222222222,-4.511111111111111,9.533333333333333,19.2,7.511111111111111,3.2666666666666666
2020-09-23 17:18:00,-14.28888888888889,-0.6,-16.355555555555554,9.311111111111112,-1.5777777777777777,-25.42222222222222,5.111111111111111,-4.533333333333333,9.577777777777778,19.377777777777776,7.622222222222222,3.488888888888889
2020-09-23 17:19:00,-14.377777777777778,-0.4444444444444444,-16.377777777777776,9.577777777777778,-1.5333333333333334,-25.42222222222222,5.4,-4.5777777777777775,9.6,19.511111111111113,7.777777777777778,3.7333333333333334
2020-09-23 17:20:00,-14.466666666666667,-0.28888888888888886,-16.377777777777776,9.866666666666667,-1.488888888888889,-25.444444444444443,5.711111111111111,-4.644444444444445,9.666666666666666,19.622222222222224,7.933333333333334,3.977777777777778
2020-09-23 17:21:00,-14.555555555555555,-0.1111111111111111,-16.355555555555554,10.11111111111111,-1.4666666666666666,-25.488888888888887,6.0,-4.711111111111111,9.71111111111111,19.68888888888889,8.088888888888889,4.222222222222222
2020-09-23 17:22:00,-14.622222222222222,0.06666666666666667,-16.355555555555554,10.311111111111112,-1.488888888888889,-25.511111111111113,6.288888888888889,-4.777777777777778,9.755555555555556,19.755555555555556,8.244444444444444,4.511111111111111
2020-09-23 17:23:00,-14.733333333333333,0.2222222222222222,-16.377777777777776,10.511111111111111,-1.4666666666666666,-25.488888888888887,6.555555555555555,-4.8,9.755555555555556,19.822222222222223,8.4,4.8
2020-09-23 17:24:00,-14.8,0.3333333333333333,-16.355555555555554,10.71111111111111,-1.4666666666666666,-25.444444444444443,6.822222222222222,-4.8,9.755555555555556,19.91111111111111,8.533333333333333,5.088888888888889
2020-09-23 17:25:00,-14.844444444444445,0.4,-16.333333333333332,10.911111111111111,-1.4666666666666666,-25.42222222222222,7.066666666666666,-4.777777777777778,9.733333333333333,20.0,8.666666666666666,5.355555555555555
2020-09-23 17:26:00,-14.844444444444445,0.4222222222222222,-16.266666666666666,11.155555555555555,-1.4666666666666666,-25.42222222222222,7.311111111111111,-4.733333333333333,9.688888888888888,20.11111111111111,8.755555555555556,5.6
2020-09-23 17:27:00,-14.88888888888889,0.4,-16.22222222222222,11.377777777777778,-1.488888888888889,-25.377777777777776,7.555555555555555,-4.666666666666667,9.622222222222222,20.244444444444444,8.8,5.844444444444444
2020-09-23 17:28:00,-14.977777777777778,0.37777777777777777,-16.22222222222222,11.622222222222222,-1.4666666666666666,-25.31111111111111,7.8,-4.644444444444445,9.555555555555555,20.377777777777776,8.844444444444445,6.133333333333334
2020-09-23 17:29:00,-15.066666666666666,0.3333333333333333,-16.2,11.844444444444445,-1.4444444444444444,-25.266666666666666,8.066666666666666,-4.622222222222222,9.511111111111111,20.488888888888887,8.844444444444445,6.4222222222222225
2020-09-23 17:30:00,-15.11111111111111,0.24444444444444444,-16.177777777777777,12.088888888888889,-1.4222222222222223,-25.244444444444444,8.311111111111112,-4.5777777777777775,9.466666666666667,20.555555555555557,8.866666666666667,6.733333333333333
2020-09-23 17:31:00,-15.155555555555555,0.17777777777777778,-16.155555555555555,12.333333333333334,-1.3777777777777778,-25.266666666666666,8.533333333333333,-4.533333333333333,9.466666666666667,20.622222222222224,8.88888888888889,7.022222222222222
2020-09-23 17:32:00,-15.222222222222221,0.1111111111111111,-16.08888888888889,12.577777777777778,-1.3333333333333333,-25.266666666666666,8.755555555555556,-4.466666666666667,9.466666666666667,20.666666666666668,8.88888888888889,7.266666666666667
2020-09-23 17:33:00,-15.244444444444444,0.08888888888888889,-16.022222222222222,12.822222222222223,-1.3111111111111111,-25.22222222222222,8.977777777777778,-4.4222222222222225,9.488888888888889,20.755555555555556,8.911111111111111,7.466666666666667
2020-09-23 17:34:00,-15.28888888888889,0.044444444444444446,-15.933333333333334,13.022222222222222,-1.288888888888889,-25.177777777777777,9.222222222222221,-4.377777777777778,9.511111111111111,20.844444444444445,8.88888888888889,7.666666666666667
2020-09-23 17:35:00,-15.355555555555556,0.022222222222222223,-15.866666666666667,13.2,-1.2666666666666666,-25.11111111111111,9.511111111111111,-4.377777777777778,9.533333333333333,20.88888888888889,8.88888888888889,7.911111111111111
2020-09-23 17:36:00,-15.422222222222222,0.022222222222222223,-15.777777777777779,13.4,-1.2444444444444445,-25.066666666666666,9.755555555555556,-4.4,9.511111111111111,20.933333333333334,8.911111111111111,8.11111111111111
2020-09-23 17:37:00,-15.444444444444445,0.022222222222222223,-15.688888888888888,13.555555555555555,-1.2,-25.0,10.022222222222222,-4.466666666666667,9.466666666666667,20.955555555555556,8.911111111111111,8.28888888888889
2020-09-23 17:38:00,-15.444444444444445,0.022222222222222223,-15.6,13.71111111111111,-1.1555555555555554,-24.91111111111111,10.311111111111112,-4.555555555555555,9.422222222222222,21.0,8.933333333333334,8.466666666666667
2020-09-23 17:39:00,-15.4,0.044444444444444446,-15.533333333333333,13.866666666666667,-1.1111111111111112,-24.8,10.555555555555555,-4.644444444444445,9.377777777777778,21.066666666666666,8.955555555555556,8.644444444444444
2020-09-23 17:40:00,-15.355555555555556,0.06666666666666667,-15.488888888888889,14.022222222222222,-1.0222222222222221,-24.68888888888889,10.755555555555556,-4.7555555555555555,9.333333333333334,21.155555555555555,8.977777777777778,8.777777777777779
2020-09-23 17:41:00,-15.311111111111112,0.08888888888888889,-15.4,14.155555555555555,-0.8888888888888888,-24.6,10.955555555555556,-4.822222222222222,9.266666666666667,21.244444444444444,8.955555555555556,8.911111111111111
2020-09-23 17:42:00,-15.28888888888889,0.1111111111111111,-15.28888888888889,14.28888888888889,-0.7555555555555555,-24.511111111111113,11.133333333333333,-4.888888888888889,9.2,21.377777777777776,8.977777777777778,9.088888888888889
2020-09-23 17:43:00,-15.28888888888889,0.08888888888888889,-15.155555555555555,14.422222222222222,-0.5777777777777777,-24.466666666666665,11.28888888888889,-4.977777777777778,9.088888888888889,21.511111111111113,9.0,9.28888888888889
2020-09-23 17:44:00,-15.28888888888889,0.06666666666666667,-15.022222222222222,14.533333333333333,-0.37777777777777777,-24.377777777777776,11.466666666666667,-5.066666666666666,8.933333333333334,21.6,9.0,9.511111111111111
2020-09-23 17:45:00,-15.244444444444444,0.06666666666666667,-14.911111111111111,14.622222222222222,-0.17777777777777778,-24.288888888888888,11.666666666666666,-5.177777777777778,8.777777777777779,21.644444444444446,8.977777777777778,9.71111111111111
2020-09-23 17:46:00,-15.177777777777777,0.044444444444444446,-14.777777777777779,14.71111111111111,0.044444444444444446,-24.22222222222222,11.866666666666667,-5.288888888888889,8.622222222222222,21.711111111111112,8.933333333333334,9.911111111111111
2020-09-23 17:47:00,-15.155555555555555,0.044444444444444446,-14.644444444444444,14.777777777777779,0.24444444444444444,-24.177777777777777,12.066666666666666,-5.4,8.444444444444445,21.822222222222223,8.88888888888889,10.088888888888889
2020-09-23 17:48:00,-15.11111111111111,0.044444444444444446,-14.555555555555555,14.8,0.4222222222222222,-24.133333333333333,12.266666666666667,-5.511111111111111,8.28888888888889,21.955555555555556,8.8,10.244444444444444
2020-09-23 17:49:00,-15.022222222222222,0.06666666666666667,-14.444444444444445,14.822222222222223,0.6444444444444445,-24.08888888888889,12.444444444444445,-5.622222222222222,8.11111111111111,22.066666666666666,8.71111111111111,10.355555555555556
2020-09-23 17:50:00,-14.955555555555556,0.1111111111111111,-14.311111111111112,14.822222222222223,0.9111111111111111,-24.044444444444444,12.622222222222222,-5.733333333333333,7.911111111111111,22.2,8.644444444444444,10.466666666666667
2020-09-23 17:51:00,-14.88888888888889,0.13333333333333333,-14.133333333333333,14.844444444444445,1.1555555555555554,-24.044444444444444,12.8,-5.822222222222222,7.733333333333333,22.31111111111111,8.555555555555555,10.577777777777778
2020-09-23 17:52:00,-14.822222222222223,0.1111111111111111,-14.0,14.844444444444445,1.4,-24.022222222222222,12.977777777777778,-5.911111111111111,7.511111111111111,22.377777777777776,8.466666666666667,10.688888888888888
2020-09-23 17:53:00,-14.777777777777779,0.08888888888888889,-13.844444444444445,14.822222222222223,1.6666666666666667,-24.0,13.177777777777777,-6.0,7.2444444444444445,22.488888888888887,8.422222222222222,10.8
2020-09-23 17:54:00,-14.733333333333333,0.1111111111111111,-13.733333333333333,14.777777777777779,1.8888888888888888,-23.955555555555556,13.355555555555556,-6.111111111111111,7.0,22.6,8.4,10.911111111111111
2020-09-23 17:55:00,-14.666666666666666,0.15555555555555556,-13.622222222222222,14.755555555555556,2.111111111111111,-23.91111111111111,13.533333333333333,-6.2444444444444445,6.7555555555555555,22.68888888888889,8.377777777777778,11.044444444444444
2020-09-23 17:56:00,-14.644444444444444,0.2,-13.555555555555555,14.688888888888888,2.311111111111111,-23.866666666666667,13.688888888888888,-6.377777777777778,6.511111111111111,22.755555555555556,8.355555555555556,11.2
2020-09-23 17:57:00,-14.577777777777778,0.24444444444444444,-13.533333333333333,14.577777777777778,2.511111111111111,-23.8,13.866666666666667,-6.511111111111111,6.266666666666667,22.822222222222223,8.311111111111112,11.311111111111112
2020-09-23 17:58:00,-14.511111111111111,0.3111111111111111,-13.533333333333333,14.444444444444445,2.7333333333333334,-23.733333333333334,14.022222222222222,-6.644444444444445,6.044444444444444,22.91111111111111,8.266666666666667,11.444444444444445
2020-09-23 17:59:00,-14.444444444444445,0.35555555555555557,-13.555555555555555,14.355555555555556,2.977777777777778,-23.666666666666668,14.155555555555555,-6.733333333333333,5.8,22.955555555555556,8.2,11.533333333333333
2020-09-23 18:00:00,-14.355555555555556,0.37777777777777777,-13.577777777777778,14.266666666666667,3.2,-23.644444444444446,14.311111111111112,-6.8,5.5777777777777775,23.022222222222222,8.133333333333333,11.622222222222222
2020-09-23 18:01:00,-14.244444444444444,0.4,-13.6,14.177777777777777,3.4444444444444446,-23.57777777777778,14.422222222222222,-6.822222222222222,5.377777777777778,23.08888888888889,8.044444444444444,11.733333333333333
2020-09-23 18:02:00,-14.155555555555555,0.4222222222222222,-13.622222222222222,14.088888888888889,3.688888888888889,-23.511111111111113,14.577777777777778,-6.844444444444444,5.222222222222222,23.133333333333333,7.977777777777778,11.822222222222223
2020-09-23 18:03:00,-14.088888888888889,0.4222222222222222,-13.644444444444444,13.977777777777778,3.9555555555555557,-23.466666666666665,14.688888888888888,-6.866666666666666,5.066666666666666,23.177777777777777,7.911111111111111,11.88888888888889
2020-09-23 18:04:00,-14.066666666666666,0.4,-13.71111111111111,13.866666666666667,4.2,-23.444444444444443,14.755555555555556,-6.844444444444444,4.888888888888889,23.22222222222222,7.844444444444444,11.911111111111111
2020-09-23 18:05:00,-14.022222222222222,0.4,-13.777777777777779,13.733333333333333,4.4222222222222225,-23.42222222222222,14.777777777777779,-6.822222222222222,4.666666666666667,23.244444444444444,7.8,11.933333333333334
2020-09-23 18:06:00,-14.0,0.4222222222222222,-13.866666666666667,13.622222222222222,4.622222222222222,-23.377777777777776,14.777777777777779,-6.8,4.466666666666667,23.288888888888888,7.777777777777778,11.955555555555556
2020-09-23 18:07:00,-13.977777777777778,0.4666666666666667,-13.933333333333334,13.511111111111111,4.844444444444444,-23.333333333333332,14.8,-6.7555555555555555,4.266666666666667,23.31111111111111,7.711111111111111,11.977777777777778
